doc_name,stream,group,is_active,is_expired,is_rfc,is_replaced,is_withdrawn_submitter,is_withdrawn_ietf,rfc_num,revisions
rfc47,legacy,none,False,False,True,False,False,False,47,
rfc35,legacy,none,False,False,True,False,False,False,35,
rfc39,legacy,none,False,False,True,False,False,False,39,
rfc44,legacy,none,False,False,True,False,False,False,44,
rfc37,legacy,none,False,False,True,False,False,False,37,
rfc38,legacy,none,False,False,True,False,False,False,38,
rfc40,legacy,none,False,False,True,False,False,False,40,
rfc41,legacy,none,False,False,True,False,False,False,41,
rfc42,legacy,none,False,False,True,False,False,False,42,
rfc43,legacy,none,False,False,True,False,False,False,43,
rfc45,legacy,none,False,False,True,False,False,False,45,
rfc46,legacy,none,False,False,True,False,False,False,46,
rfc48,legacy,none,False,False,True,False,False,False,48,
rfc49,legacy,none,False,False,True,False,False,False,49,
rfc50,legacy,none,False,False,True,False,False,False,50,
rfc51,legacy,none,False,False,True,False,False,False,51,
rfc52,legacy,none,False,False,True,False,False,False,52,
rfc69,legacy,none,False,False,True,False,False,False,69,
rfc53,legacy,none,False,False,True,False,False,False,53,
rfc54,legacy,none,False,False,True,False,False,False,54,
rfc57,legacy,none,False,False,True,False,False,False,57,
rfc55,legacy,none,False,False,True,False,False,False,55,
rfc56,legacy,none,False,False,True,False,False,False,56,
rfc58,legacy,none,False,False,True,False,False,False,58,
rfc59,legacy,none,False,False,True,False,False,False,59,
rfc60,legacy,none,False,False,True,False,False,False,60,
rfc61,legacy,none,False,False,True,False,False,False,61,
rfc62,legacy,none,False,False,True,False,False,False,62,
rfc63,legacy,none,False,False,True,False,False,False,63,
rfc64,legacy,none,False,False,True,False,False,False,64,
rfc65,legacy,none,False,False,True,False,False,False,65,
rfc66,legacy,none,False,False,True,False,False,False,66,
rfc123,legacy,none,False,False,True,False,False,False,123,
rfc80,legacy,none,False,False,True,False,False,False,80,
rfc93,legacy,none,False,False,True,False,False,False,93,
rfc67,legacy,none,False,False,True,False,False,False,67,
rfc68,legacy,none,False,False,True,False,False,False,68,
rfc70,legacy,none,False,False,True,False,False,False,70,
rfc228,legacy,none,False,False,True,False,False,False,228,
rfc71,legacy,none,False,False,True,False,False,False,71,
rfc72,legacy,none,False,False,True,False,False,False,72,
rfc73,legacy,none,False,False,True,False,False,False,73,
rfc74,legacy,none,False,False,True,False,False,False,74,
rfc217,legacy,none,False,False,True,False,False,False,217,
rfc225,legacy,none,False,False,True,False,False,False,225,
rfc75,legacy,none,False,False,True,False,False,False,75,
rfc76,legacy,none,False,False,True,False,False,False,76,
rfc77,legacy,none,False,False,True,False,False,False,77,
rfc78,legacy,none,False,False,True,False,False,False,78,
rfc79,legacy,none,False,False,True,False,False,False,79,
rfc81,legacy,none,False,False,True,False,False,False,81,
rfc82,legacy,none,False,False,True,False,False,False,82,
rfc83,legacy,none,False,False,True,False,False,False,83,
rfc84,legacy,none,False,False,True,False,False,False,84,
rfc85,legacy,none,False,False,True,False,False,False,85,
rfc86,legacy,none,False,False,True,False,False,False,86,
rfc125,legacy,none,False,False,True,False,False,False,125,
rfc87,legacy,none,False,False,True,False,False,False,87,
rfc88,legacy,none,False,False,True,False,False,False,88,
rfc189,legacy,none,False,False,True,False,False,False,189,
rfc89,legacy,none,False,False,True,False,False,False,89,
rfc90,legacy,none,False,False,True,False,False,False,90,
rfc91,legacy,none,False,False,True,False,False,False,91,
rfc94,legacy,none,False,False,True,False,False,False,94,
rfc95,legacy,none,False,False,True,False,False,False,95,
rfc155,legacy,none,False,False,True,False,False,False,155,
rfc96,legacy,none,False,False,True,False,False,False,96,
rfc97,legacy,none,False,False,True,False,False,False,97,
rfc98,legacy,none,False,False,True,False,False,False,98,
rfc99,legacy,none,False,False,True,False,False,False,99,
rfc116,legacy,none,False,False,True,False,False,False,116,
rfc100,legacy,none,False,False,True,False,False,False,100,
rfc101,legacy,none,False,False,True,False,False,False,101,
rfc108,legacy,none,False,False,True,False,False,False,108,
rfc102,legacy,none,False,False,True,False,False,False,102,
rfc107,legacy,none,False,False,True,False,False,False,107,
rfc103,legacy,none,False,False,True,False,False,False,103,
rfc104,legacy,none,False,False,True,False,False,False,104,
rfc105,legacy,none,False,False,True,False,False,False,105,
rfc106,legacy,none,False,False,True,False,False,False,106,
rfc111,legacy,none,False,False,True,False,False,False,111,
rfc124,legacy,none,False,False,True,False,False,False,124,
rfc132,legacy,none,False,False,True,False,False,False,132,
rfc154,legacy,none,False,False,True,False,False,False,154,
rfc179,legacy,none,False,False,True,False,False,False,179,
rfc109,legacy,none,False,False,True,False,False,False,109,
rfc110,legacy,none,False,False,True,False,False,False,110,
rfc135,legacy,none,False,False,True,False,False,False,135,
rfc130,legacy,none,False,False,True,False,False,False,130,
rfc112,legacy,none,False,False,True,False,False,False,112,
rfc113,legacy,none,False,False,True,False,False,False,113,
rfc227,legacy,none,False,False,True,False,False,False,227,
rfc114,legacy,none,False,False,True,False,False,False,114,
rfc133,legacy,none,False,False,True,False,False,False,133,
rfc141,legacy,none,False,False,True,False,False,False,141,
rfc171,legacy,none,False,False,True,False,False,False,171,
rfc172,legacy,none,False,False,True,False,False,False,172,
rfc115,legacy,none,False,False,True,False,False,False,115,
rfc131,legacy,none,False,False,True,False,False,False,131,
rfc156,legacy,none,False,False,True,False,False,False,156,
rfc117,legacy,none,False,False,True,False,False,False,117,
rfc118,legacy,none,False,False,True,False,False,False,118,
rfc119,legacy,none,False,False,True,False,False,False,119,
rfc120,legacy,none,False,False,True,False,False,False,120,
rfc121,legacy,none,False,False,True,False,False,False,121,
rfc122,legacy,none,False,False,True,False,False,False,122,
rfc269,legacy,none,False,False,True,False,False,False,269,
rfc399,legacy,none,False,False,True,False,False,False,399,
rfc431,legacy,none,False,False,True,False,False,False,431,
rfc165,legacy,none,False,False,True,False,False,False,165,
rfc127,legacy,none,False,False,True,False,False,False,127,
rfc143,legacy,none,False,False,True,False,False,False,143,
rfc148,legacy,none,False,False,True,False,False,False,148,
rfc177,legacy,none,False,False,True,False,False,False,177,
rfc126,legacy,none,False,False,True,False,False,False,126,
rfc145,legacy,none,False,False,True,False,False,False,145,
rfc151,legacy,none,False,False,True,False,False,False,151,
rfc128,legacy,none,False,False,True,False,False,False,128,
rfc129,legacy,none,False,False,True,False,False,False,129,
rfc147,legacy,none,False,False,True,False,False,False,147,
rfc134,legacy,none,False,False,True,False,False,False,134,
rfc136,legacy,none,False,False,True,False,False,False,136,
rfc137,legacy,none,False,False,True,False,False,False,137,
rfc139,legacy,none,False,False,True,False,False,False,139,
rfc138,legacy,none,False,False,True,False,False,False,138,
rfc158,legacy,none,False,False,True,False,False,False,158,
rfc140,legacy,none,False,False,True,False,False,False,140,
rfc149,legacy,none,False,False,True,False,False,False,149,
rfc142,legacy,none,False,False,True,False,False,False,142,
rfc144,legacy,none,False,False,True,False,False,False,144,
rfc146,legacy,none,False,False,True,False,False,False,146,
rfc150,legacy,none,False,False,True,False,False,False,150,
rfc152,legacy,none,False,False,True,False,False,False,152,
rfc153,legacy,none,False,False,True,False,False,False,153,
rfc168,legacy,none,False,False,True,False,False,False,168,
rfc157,legacy,none,False,False,True,False,False,False,157,
rfc495,legacy,none,False,False,True,False,False,False,495,
rfc318,legacy,none,False,False,True,False,False,False,318,
rfc160,legacy,none,False,False,True,False,False,False,160,
rfc200,legacy,none,False,False,True,False,False,False,200,
rfc999,legacy,none,False,False,True,False,False,False,999,
rfc161,legacy,none,False,False,True,False,False,False,161,
rfc163,legacy,none,False,False,True,False,False,False,163,
rfc164,legacy,none,False,False,True,False,False,False,164,
rfc166,legacy,none,False,False,True,False,False,False,166,
rfc167,legacy,none,False,False,True,False,False,False,167,
rfc211,legacy,none,False,False,True,False,False,False,211,
rfc169,legacy,none,False,False,True,False,False,False,169,
rfc170,legacy,none,False,False,True,False,False,False,170,
rfc264,legacy,none,False,False,True,False,False,False,264,
rfc238,legacy,none,False,False,True,False,False,False,238,
rfc265,legacy,none,False,False,True,False,False,False,265,
rfc173,legacy,none,False,False,True,False,False,False,173,
rfc174,legacy,none,False,False,True,False,False,False,174,
rfc175,legacy,none,False,False,True,False,False,False,175,
rfc176,legacy,none,False,False,True,False,False,False,176,
rfc181,legacy,none,False,False,True,False,False,False,181,
rfc178,legacy,none,False,False,True,False,False,False,178,
rfc180,legacy,none,False,False,True,False,False,False,180,
rfc182,legacy,none,False,False,True,False,False,False,182,
rfc183,legacy,none,False,False,True,False,False,False,183,
rfc184,legacy,none,False,False,True,False,False,False,184,
rfc185,legacy,none,False,False,True,False,False,False,185,
rfc186,legacy,none,False,False,True,False,False,False,186,
rfc187,legacy,none,False,False,True,False,False,False,187,
rfc188,legacy,none,False,False,True,False,False,False,188,
rfc599,legacy,none,False,False,True,False,False,False,599,
rfc283,legacy,none,False,False,True,False,False,False,283,
rfc190,legacy,none,False,False,True,False,False,False,190,
rfc191,legacy,none,False,False,True,False,False,False,191,
rfc192,legacy,none,False,False,True,False,False,False,192,
rfc193,legacy,none,False,False,True,False,False,False,193,
rfc198,legacy,none,False,False,True,False,False,False,198,
rfc194,legacy,none,False,False,True,False,False,False,194,
rfc195,legacy,none,False,False,True,False,False,False,195,
rfc196,legacy,none,False,False,True,False,False,False,196,
rfc221,legacy,none,False,False,True,False,False,False,221,
rfc197,legacy,none,False,False,True,False,False,False,197,
rfc214,legacy,none,False,False,True,False,False,False,214,
rfc199,legacy,none,False,False,True,False,False,False,199,
rfc202,legacy,none,False,False,True,False,False,False,202,
rfc203,legacy,none,False,False,True,False,False,False,203,
rfc204,legacy,none,False,False,True,False,False,False,204,
rfc234,legacy,none,False,False,True,False,False,False,234,
rfc205,legacy,none,False,False,True,False,False,False,205,
rfc206,legacy,none,False,False,True,False,False,False,206,
rfc207,legacy,none,False,False,True,False,False,False,207,
rfc212,legacy,none,False,False,True,False,False,False,212,
rfc208,legacy,none,False,False,True,False,False,False,208,
rfc209,legacy,none,False,False,True,False,False,False,209,
rfc210,legacy,none,False,False,True,False,False,False,210,
rfc300,legacy,none,False,False,True,False,False,False,300,
rfc222,legacy,none,False,False,True,False,False,False,222,
rfc213,legacy,none,False,False,True,False,False,False,213,
rfc215,legacy,none,False,False,True,False,False,False,215,
rfc216,legacy,none,False,False,True,False,False,False,216,
rfc218,legacy,none,False,False,True,False,False,False,218,
rfc219,legacy,none,False,False,True,False,False,False,219,
rfc278,legacy,none,False,False,True,False,False,False,278,
rfc223,legacy,none,False,False,True,False,False,False,223,
rfc224,legacy,none,False,False,True,False,False,False,224,
rfc226,legacy,none,False,False,True,False,False,False,226,
rfc247,legacy,none,False,False,True,False,False,False,247,
rfc229,legacy,none,False,False,True,False,False,False,229,
rfc236,legacy,none,False,False,True,False,False,False,236,
rfc230,legacy,none,False,False,True,False,False,False,230,
rfc231,legacy,none,False,False,True,False,False,False,231,
rfc232,legacy,none,False,False,True,False,False,False,232,
rfc233,legacy,none,False,False,True,False,False,False,233,
rfc235,legacy,none,False,False,True,False,False,False,235,
rfc240,legacy,none,False,False,True,False,False,False,240,
rfc237,legacy,none,False,False,True,False,False,False,237,
rfc273,legacy,none,False,False,True,False,False,False,273,
rfc239,legacy,none,False,False,True,False,False,False,239,
rfc252,legacy,none,False,False,True,False,False,False,252,
rfc241,legacy,none,False,False,True,False,False,False,241,
rfc242,legacy,none,False,False,True,False,False,False,242,
rfc243,legacy,none,False,False,True,False,False,False,243,
rfc290,legacy,none,False,False,True,False,False,False,290,
rfc245,legacy,none,False,False,True,False,False,False,245,
rfc246,legacy,none,False,False,True,False,False,False,246,
rfc249,legacy,none,False,False,True,False,False,False,249,
rfc250,legacy,none,False,False,True,False,False,False,250,
rfc251,legacy,none,False,False,True,False,False,False,251,
rfc255,legacy,none,False,False,True,False,False,False,255,
rfc253,legacy,none,False,False,True,False,False,False,253,
rfc254,legacy,none,False,False,True,False,False,False,254,
rfc266,legacy,none,False,False,True,False,False,False,266,
rfc256,legacy,none,False,False,True,False,False,False,256,
rfc263,legacy,none,False,False,True,False,False,False,263,
rfc354,legacy,none,False,False,True,False,False,False,354,
rfc310,legacy,none,False,False,True,False,False,False,310,
rfc281,legacy,none,False,False,True,False,False,False,281,
rfc294,legacy,none,False,False,True,False,False,False,294,
rfc267,legacy,none,False,False,True,False,False,False,267,
rfc287,legacy,none,False,False,True,False,False,False,287,
rfc268,legacy,none,False,False,True,False,False,False,268,
rfc270,legacy,none,False,False,True,False,False,False,270,
rfc271,legacy,none,False,False,True,False,False,False,271,
rfc274,legacy,none,False,False,True,False,False,False,274,
rfc276,legacy,none,False,False,True,False,False,False,276,
rfc280,legacy,none,False,False,True,False,False,False,280,
rfc282,legacy,none,False,False,True,False,False,False,282,
rfc285,legacy,none,False,False,True,False,False,False,285,
rfc286,legacy,none,False,False,True,False,False,False,286,
rfc288,legacy,none,False,False,True,False,False,False,288,
rfc293,legacy,none,False,False,True,False,False,False,293,
rfc289,legacy,none,False,False,True,False,False,False,289,
rfc384,legacy,none,False,False,True,False,False,False,384,
rfc291,legacy,none,False,False,True,False,False,False,291,
rfc292,legacy,none,False,False,True,False,False,False,292,
rfc493,legacy,none,False,False,True,False,False,False,493,
rfc298,legacy,none,False,False,True,False,False,False,298,
rfc295,legacy,none,False,False,True,False,False,False,295,
rfc296,legacy,none,False,False,True,False,False,False,296,
rfc297,legacy,none,False,False,True,False,False,False,297,
rfc306,legacy,none,False,False,True,False,False,False,306,
